"id:ID(Person-ID)","name",":LABEL"
"1095341","亨利·加尔辛","Person"
"1301292","吉姆·范德伍德","Person"
"1155184","斯维特兰娜·斯维特利奇娜娅","Person"
"1059494","乌尔里希·安修斯","Person"
"1191953","约斯特·派克斯","Person"
"1054512","詹妮弗·加纳","Person"
"1329735","凯莱·罗杰斯","Person"
"1027267","马丁·亨德森","Person"
"1025224","约翰·卡洛·林奇","Person"
"1050224","艾赫尼奥·德伯兹","Person"
"1335917","布莱特顿·沙比诺","Person"
"1031870","奎恩·拉提法","Person"
"1094347","罗达·格里菲丝","Person"
"1340010","韦恩·佩雷","Person"
"1009459","布鲁斯·奥尔特曼","Person"
"1049903","阿尔菲·艾伦","Person"
"1013774","瑞秋·尼科尔斯","Person"
"1041116","米西·派勒","Person"
"1013836","梅奇·费法","Person"
"1349857","丹妮尔·罗丝·拉塞尔","Person"
"1054721","保罗·吉尔福伊尔","Person"
"1327484","多米尼克·博加特","Person"
"1059249","阿曼达·贝克","Person"
"1150314","Robert Lewis Stephenson","Person"
"1010506","费雯·丽","Person"
"1041025","马龙·白兰度","Person"
"1041206","金·亨特","Person"
"1002773","卡尔·莫尔登","Person"
"1314176","李光洙","Person"
"1171476","李天熙","Person"
"1266979","朴宝英","Person"
"1320452","张光","Person"
"1031814","库尔特·拉塞尔","Person"
"1054409","史蒂夫·布西密","Person"
"1031935","彼得·方达","Person"
"1049774","克里夫·罗伯逊","Person"
"1019045","帕姆·格里尔","Person"
"969451.5692479655","A.J. Langer","Person"
"1054446","凯特·温丝莱特","Person"
"1004568","乔什·布洛林","Person"
"1315243","盖特林·格里菲斯","Person"
"1000083","克拉克·格雷格","Person"
"1031877","詹姆斯·范德比克","Person"
"1018020","布鲁克·史密斯","Person"
"1047997","托比·马奎尔","Person"
"1323346","阿丽克谢·吉尔莫","Person"
"1171930","迪兰·明奈特","Person"
"1054508","比尔·默瑞","Person"
"1010562","丹·艾克罗伊德","Person"
"1053569","西格妮·韦弗","Person"
"1040554","哈罗德·雷米斯","Person"
"1041111","安妮·波茨","Person"
"1002719","里克·莫拉尼斯","Person"
"1037391","玛瑞娜·阿布拉莫维奇","Person"
"1341973","Ulay","Person"
"1331263","Klaus Biesenbach","Person"
"1343458","David Balliano","Person"
"1343459","Chrissie Iles","Person"
"1343460","Arthur Danto","Person"
"1000660","大卫·布雷恩","Person"
"1019001","詹姆斯·弗兰科","Person"
"1343461","Rushka Bergman","Person"
"1343462","Ashton Swinford","Person"
"1012519","薇诺娜·瑞德","Person"
"1053574","克里斯托弗·沃肯","Person"
"1041002","比尔·奈伊","Person"
"1346133","汉斯派柏","Person"
"1027874","迪伦·贝克","Person"
"1036808","詹姆斯·诺顿","Person"
"1099400","扎克·格雷尼尔","Person"
"1016680","海伦娜·伯翰·卡特","Person"
"1009379","鲁珀特·格雷夫斯","Person"
"1004679","艾文·布莱纳","Person"
"1049844","马利克·约巴","Person"
"1346131","寇布勒·霍尔德布鲁克-史密斯","Person"
"1080751","梅雷蒂斯·伊顿","Person"
"1041681","梅拉布·尼尼泽","Person"
"1027579","楚潘·哈玛托娃","Person"
"1348756","拉米尔·萨尔霍乌德诺夫","Person"
"1354086","卡里姆·帕卡什科夫","Person"
"1124443","阿纳斯塔西娅·梅利尼科娃","Person"
"1096079","彼得·戈萨沃斯基","Person"
"1355686","路易斯·弗兰克","Person"
"1355688","维克托·博科夫","Person"
"1355687","维多利亚··科如托科娃","Person"
"1322205","马东锡","Person"
"1328385","李利景","Person"
"1042479","金英民","Person"
"1343342","赵东仁","Person"
"1343343","Teo Yoo","Person"
"1343345","安智慧","Person"
"1343346","赵宰龙","Person"
"1343347","金重基","Person"
"1343348","周喜中","Person"
"1343349","崔奎华","Person"
"1343350","严华永","Person"
"1343344","朴素丹","Person"
"1027993","华纳·欧兰德","Person"
"1096670","Irene Hervey","Person"
"128106.2174976455","乔恩·霍尔 Jon Hall","Person"
"1031239","保罗·沃克","Person"
"1022596","劳伦斯·菲什伯恩","Person"
"1009277","詹森·刘易斯","Person"
"240922.17073887223","Robert Taylor","Person"
"775826.6147402741","Irene Dunne","Person"
"1016671","凯文·科斯特纳","Person"
"1049630","埃米·马迪根","Person"
"1013811","盖比·霍夫曼","Person"
"1036326","雷·利奥塔","Person"
"1019078","蒂莫西·布斯菲尔德","Person"
"1013800","詹姆斯·厄尔·琼斯","Person"
"1041141","伯特·兰卡斯特","Person"
"1010646","弗兰克·威利","Person"
"1073925","Dwier Brown","Person"
"1058963","James Andelin","Person"
"571954.3750933445","Mary Anne Kean","Person"
"1132248","Fern Persons","Person"
"496878.1813183418","Kelly Coffield Park","Person"
"1115198","迈克尔·米尔汉","Person"
"85330.10975433153","Steve Eastin","Person"
"1025133","艾丽·范宁","Person"
"1322351","爱丽丝·恩格勒特","Person"
"1047880","克里斯蒂娜·亨德里克斯","Person"
"1017944","安妮特·贝宁","Person"
"1009310","亚历桑德罗·尼沃拉","Person"
"1031872","蒂莫西·斯波","Person"
"1013849","奥利弗·普莱特","Person"
"1044968","乔迪·梅","Person"
"1007113","艾达·卢皮诺","Person"
"1146105","罗伯特·瑞安","Person"
"1002795","沃德·邦德","Person"
"1105265","Charles Kemper","Person"
"1147346","Anthony Ross","Person"
"1002787","埃德·贝格利","Person"
"1161909","伊安·沃尔夫","Person"
"69499.41366216983","Sumner Williams","Person"
"1138529","Gus Schilling","Person"
"1082491","弗兰克·弗格森","Person"
"1041741","克莱奥·摩尔","Person"
"1078486","Olive Carey","Person"
"1008290","理查德·欧文","Person"
"828304.6640795784","Patricia Prest","Person"
"1039379","西村雅彦","Person"
"1019486","铃木京香","Person"
"1019420","唐泽寿明","Person"
"1051741","户田惠子","Person"
"1315752","井上顺","Person"
"1323580","细川俊之","Person"
"1043170","奥贯薫","Person"
"1034972","梶原善","Person"
"1312756","茂吕师冈","Person"
"1105724","近藤芳正","Person"
"1037130","布施明","Person"
"1037831","藤村俊二","Person"
"1052932","并木史郎","Person"
"1029799","田口浩正","Person"
"794430.503805756","梅野泰靖","Person"
"1027181","渡边谦","Person"
"1045049","巴勃罗·施瑞博尔","Person"
"1336325","瑞安·施密特","Person"
"1275129","亚伦·斯塔顿","Person"
"1273010","科迪·圣特格奴","Person"
"281656.1839864211","Nick Saso","Person"
"258118.59935962866","Michael Chacon","Person"
